"X","Site","ID",".id","Condition","uniqueID",".id_exclusiondata","Site_exclusiondata","ID_exclusiondata","SuspicionText","Exclusion","Gender","Age","Edu_highest","Edu_current","Edu_subject","Version","Comment","Misc.Notes..when.applicable.",".id_cheatdata","fileID","block1","block2","EssayTime_.sec.","Happiness","Sadness","Euphoria","Disgust","Pleasure","Joy","Anger","Fear","Admiration","Love","Remorse","Guilt","Hope","Shame","Resentment","Tenderness",".id_cheatdata_cheatdata","fileID_cheatdata","block1_cheatdata","block2_cheatdata","CONDuniqueID","Protocol","Cheating","FWD1","FWD2","FWD3","FWD4","FWD5","FWD6","FWD7","FWD8","FWD9","FWD10","FWD11","FWD12","FWD13","FWD14","FWD15","FWD16","FWD17","FWD18","FWD19","FWD20","FWD21","FWD22","FWD23","FWD24","FWD25","FWD26","FWD27","FWD28","FAD1","FAD2","FAD3","FAD4","FAD5","FAD6","FAD7","FAD8","FAD9","FAD10","FAD11","FAD12","FAD13","FAD14","FAD15","FAD16","FAD17","FAD18","FAD19","FAD20","FAD21","FAD22","FAD23","FAD24","FAD25","FAD26","FAD27","FWD","FAD","PosAff","NegAff","FreeWill","Coder.1","Coder.2","Final.Code"
173,"Dortmund",120,"Dortmund","Control","Dortmund_120","Dortmund","Dortmund",120,"-99",0,"Female",18,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1512399978323_120ML.csv",1,10,NA,4,3,3,2,4,4,2,4,4,4,1,2,4,2,1,5,"Dortmund","mydata_1512399978323_120ML.csv",1,10,"ML5_Dortmund_120","ML5",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,2,1,4,2,5,2,4,5,2,4,3,2,4,4,3,5,4,5,1,5,4,5,2,NA,21,32,17,-0.503575766517079,0,0,0
174,"Dortmund",121,"Dortmund","Anti","Dortmund_121","Dortmund","Dortmund",121,NA,0,"Female",18,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1512400011622_121ML.csv",5,5,NA,3,1,2,1,3,3,1,1,1,1,1,1,3,1,1,1,"Dortmund","mydata_1512400011622_121ML.csv",5,5,"ML5_Dortmund_121","ML5",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,2,1,3,5,5,3,2,5,3,3,5,3,4,2,4,5,3,4,3,4,3,4,4,NA,26,17,8,0.572359925101492,0,0,0
175,"Dortmund",122,"Dortmund","Anti","Dortmund_122","Dortmund","Dortmund",122,NA,0,"Male",20,"Abitur","No","Chemie","RPP","","","","",NA,NA,369,2,2,3,1,2,1,1,1,2,3,1,1,2,1,1,2,"Dortmund","mydata_1512402199181_122RPP_FW.csv",0,1,"df.RPP_Dortmund_122","RPP",1,5,4,3,1,5,2,1,1,5,4,1,2,1,2,5,4,5,1,1,1,5,1,1,3,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,17,9,1.09808096434908,0,0,0
176,"Dortmund",123,"Dortmund","Anti","Dortmund_123","Dortmund","Dortmund",123,"Man konnte oft nicht nach der Reihe rechnen sondern Strategien anwenden zwischen den Zahlen. Zum Beispiel zwei Zahlen zusammen ziehen. (13-15=-2) -> Dadurch wird man schneller.",0,"Female",21,"Bachelor","Yes","Lehramt Grundschule","RPP","","","","",NA,NA,509,4,1,2,1,3,3,1,1,3,3,1,1,3,1,1,1,"Dortmund","mydata_1512402613536_123RPP_FW.csv",0,5,"df.RPP_Dortmund_123","RPP",5,5,4,3,3,2,2,4,2,5,5,4,3,2,3,4,5,5,2,2,4,4,3,3,5,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,22,8,0.479852453933035,0,0,0
177,"Dortmund",124,"Dortmund","Control","Dortmund_124","Dortmund","Dortmund",124,NA,1,"Female",23,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1512406397752_124ML.csv",0,0,NA,2,1,2,1,2,3,1,1,2,3,2,1,4,1,1,1,"Dortmund","mydata_1512406397752_124ML.csv",0,0,"ML5_Dortmund_124","ML5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,1,2,1,3,4,4,4,4,4,2,3,2,2,3,3,3,4,2,2,3,4,2,2,2,NA,18,19,9,-1.14913718148822,1,1,1
178,"Dortmund",125,"Dortmund","Anti","Dortmund_125","Dortmund","Dortmund",125,NA,0,"Female",20,"Abitur","No","Psychologie","RPP","","","","",NA,NA,354,3,1,3,1,2,3,1,1,2,4,1,1,4,1,1,1,"Dortmund","mydata_1512566914644_125RPP_FW.csv",0,1,"df.RPP_Dortmund_125","RPP",1,4,4,3,5,1,2,1,1,3,4,4,3,2,3,1,1,4,1,3,3,4,2,2,4,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,22,8,0.78896670914106,0,0,0
179,"Dortmund",126,"Dortmund","Control","Dortmund_126","Dortmund","Dortmund",126,"1) In dem Text, den wir gelesen haben, waren z.T. grammatikalische Fehler. Zu dem gelesenen Text wurde gar nichts mehr abgefragt. 2) Wahrnehmung, Konzentration, Beeinflussung",0,"Female",27,"Bachelor","No","Wirtschaftswissenschaften","RPP","","","","",NA,NA,518,2,2,3,1,1,3,1,1,1,3,2,2,3,1,1,1,"Dortmund","mydata_1512570458684_126RPP_C.csv",0,0,"df.RPP_Dortmund_126","RPP",0,4,3,3,2,4,3,2,1,2,2,1,3,1,4,2,4,4,2,3,4,2,2,1,5,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,17,11,-0.756604566899064,0,0,0
180,"Dortmund",127,"Dortmund","Control","Dortmund_127","Dortmund","Dortmund",127,NA,0,"Female",22,"Bachelor","Yes","Erziehungswissenschaft","RPP","","","","",NA,NA,515,3,1,4,1,5,4,1,1,4,1,1,1,4,1,1,1,"Dortmund","mydata_1512571285267_127RPP_C.csv",0,2,"df.RPP_Dortmund_127","RPP",2,4,4,3,2,4,2,2,3,2,4,3,3,4,3,2,1,5,1,3,4,4,2,3,4,3,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,26,8,-0.138376056483014,0,0,0
181,"Dortmund",128,"Dortmund","Anti","Dortmund_128","Dortmund","Dortmund",128,NA,1,"Male",19,"Abitur","Yes","Informatik","ML","","","Dortmund","mydata_1512574695171_128ML.csv",0,0,NA,3,2,3,1,4,3,1,1,1,2,1,1,3,1,1,1,"Dortmund","mydata_1512574695171_128ML.csv",0,0,"ML5_Dortmund_128","ML5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,2,3,2,2,1,2,2,2,2,4,2,1,1,4,2,5,1,4,1,4,1,2,3,NA,11,20,9,-2.65544714975422,1,1,1
182,"Dortmund",129,"Dortmund","Control","Dortmund_129","Dortmund","Dortmund",129,NA,0,"Female",20,"Abitur","No",NA,"RPP","","","","",NA,NA,280,3,1,2,1,3,3,1,2,2,2,1,1,1,2,1,1,"Dortmund","mydata_1512639654832_129RPP_C.csv",0,6,"df.RPP_Dortmund_129","RPP",6,4,4,3,3,4,2,2,2,4,3,4,2,4,3,2,4,5,2,4,4,4,3,3,4,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,17,10,-0.138376056483014,0,0,0
183,"Dortmund",13,"Dortmund","Anti","Dortmund_13","Dortmund","Dortmund",13,NA,1,"Female",18,"Abitur","No","Psychologie","RPP","","","","",NA,NA,358,3,1,3,1,4,3,1,1,2,2,1,1,2,1,1,1,"Dortmund","mydata_1508839155905_013RPP_FW.csv",1,1,"df.RPP_Dortmund_13","RPP",2,4,4,4,2,5,2,2,2,5,4,4,3,5,4,3,2,5,1,4,4,3,3,4,5,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,20,8,-0.447490311691039,1,1,1
184,"Dortmund",130,"Dortmund","Anti","Dortmund_130","Dortmund","Dortmund",130,NA,0,"Male",24,"Abitur","No","Sport","RPP","","","","",NA,NA,214,2,1,3,1,3,3,1,1,2,1,1,1,1,1,1,1,"Dortmund","mydata_1512641527175_130RPP_FW.csv",2,3,"df.RPP_Dortmund_130","RPP",5,5,4,2,2,5,2,1,1,5,4,2,2,1,4,3,4,5,1,2,5,3,4,2,5,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,16,8,-1.37483307731511,0,0,0
185,"Dortmund",131,"Dortmund","Anti","Dortmund_131","Dortmund","Dortmund",131,NA,1,"Female",18,"Abitur","No","Erziehungswissenschaft","ML","","","Dortmund","mydata_1512647092974_131ML.csv",2,2,NA,4,1,2,1,3,4,1,1,1,1,1,1,3,1,1,1,"Dortmund","mydata_1512647092974_131ML.csv",2,2,"ML5_Dortmund_131","ML5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,2,1,4,4,3,3,4,2,4,3,4,2,1,2,4,4,1,3,2,4,4,3,5,NA,16,19,8,-1.57951145813565,1,0,1
186,"Dortmund",132,"Dortmund","Control","Dortmund_132","Dortmund","Dortmund",132,"Es war ein Fehler im Programm der 2. Aufgabe (Leertaste). Vllt will man sehen, ob statt zu Rechnen auch einfach das durch den """"""""Fehler"""""""" angezeigte Ergebnis genommen wird, oder ob trotzdem noch gerechnet wird.",1,"Female",25,"Abitur","Yes","Psychologie","ML","","","Dortmund","mydata_1512646680249_132ML.csv",1,0,NA,2,2,2,1,3,2,1,1,1,2,1,1,3,1,1,1,"Dortmund","mydata_1512646680249_132ML.csv",1,0,"ML5_Dortmund_132","ML5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,4,1,5,2,5,1,2,1,5,2,3,2,4,2,2,1,3,4,3,3,3,2,4,3,NA,29,16,9,1.21792134007263,1,1,1
187,"Dortmund",133,"Dortmund","Control","Dortmund_133","Dortmund","Dortmund",133,NA,1,"Female",23,"Abitur","No","Psychologie","RPP","","","","",NA,NA,375,1,2,3,1,3,1,2,1,1,1,2,2,5,1,2,1,"Dortmund","mydata_1512733007562_133RPP_C.csv",3,0,"df.RPP_Dortmund_133","RPP",3,4,3,4,5,5,2,3,1,2,4,2,2,4,4,2,1,2,1,1,3,4,4,4,3,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,16,13,0.479852453933035,1,1,1
188,"Dortmund",134,"Dortmund","Anti","Dortmund_134","Dortmund","Dortmund",134,"Mir ist aufgefallen, dass ich mega schlecht Kopfrechnen kann.",0,"Female",24,"Abitur","No","Psychologie","RPP","","","","",NA,NA,239,3,1,3,1,3,3,1,1,1,3,1,1,3,1,1,1,"Dortmund","mydata_1512737339856_134RPP_FW.csv",1,0,"df.RPP_Dortmund_134","RPP",1,4,4,4,2,3,2,4,5,2,3,3,2,2,4,3,2,3,2,3,5,5,2,3,2,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,20,8,0.479852453933035,0,0,0
189,"Dortmund",135,"Dortmund","Control","Dortmund_135","Dortmund","Dortmund",135,"Die Aufmerksamkeit wurde auf zwei verschiedene Bereiche gelegt (Lesen/Rechnen). Der Konzentrationsgrad nahm beim Rechnen zu.",0,"Male",27,"Abitur","No","Psychologie","RPP","","","","",NA,NA,312,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,"Dortmund","mydata_1512740775955_135RPP_C.csv",3,2,"df.RPP_Dortmund_135","RPP",5,2,2,3,2,5,2,1,2,1,3,4,3,5,2,3,2,3,1,1,4,4,1,3,5,4,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,12,8,-0.447490311691039,0,0,0
190,"Dortmund",136,"Dortmund","Control","Dortmund_136","Dortmund","Dortmund",136,NA,0,"Female",22,"Abitur","Yes","Soziale Arbeit","RPP","","","","",NA,NA,218,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,"Dortmund","mydata_1512741760404_136RPP_C.csv",0,2,"df.RPP_Dortmund_136","RPP",2,5,5,1,3,5,1,2,1,5,4,4,2,1,5,3,1,5,1,3,3,5,1,1,3,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,10,10,-1.06571882210709,0,0,0
191,"Dortmund",137,"Dortmund","Anti","Dortmund_137","Dortmund","Dortmund",137,NA,0,"Female",19,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1512996881363_137ML.csv",1,2,NA,3,2,5,1,4,3,1,1,3,4,5,1,5,4,2,4,"Dortmund","mydata_1512996881363_137ML.csv",1,2,"ML5_Dortmund_137","ML5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,1,2,5,3,5,1,4,4,2,5,4,2,4,5,3,5,3,4,1,5,3,2,4,NA,17,31,17,-1.36432431981194,0,0,0
192,"Dortmund",138,"Dortmund","Control","Dortmund_138","Dortmund","Dortmund",138,NA,0,"Female",19,"Abitur","No","Angewandte Sprachwissenschaften","ML","","","Dortmund","mydata_1512996430320_138ML.csv",0,4,NA,3,1,2,1,3,3,1,1,2,1,1,1,2,1,1,1,"Dortmund","mydata_1512996430320_138ML.csv",0,4,"ML5_Dortmund_138","ML5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,2,2,4,4,4,2,4,4,2,3,4,2,2,2,4,4,4,2,2,2,4,5,2,NA,25,17,8,0.357172786777778,0,0,0
193,"Dortmund",139,"Dortmund","Anti","Dortmund_139","Dortmund","Dortmund",139,NA,0,"Female",24,"Abitur","No","Psychologie","RPP","","","","",NA,NA,409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Dortmund","mydata_1513003642893_139RPP_FW.csv",0,7,"df.RPP_Dortmund_139","RPP",7,3,5,2,4,5,1,1,2,1,4,1,2,3,4,1,5,3,2,5,2,5,1,3,5,4,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,8,8,1.71630947476513,0,0,0
194,"Dortmund",14,"Dortmund","Control","Dortmund_14","Dortmund","Dortmund",14,NA,0,"Female",19,"Abitur","No","Psychologie","RPP","","","","",NA,NA,346,2,1,1,2,3,3,1,1,3,1,3,1,4,1,1,1,"Dortmund","mydata_1508841156718_014RPP_C.csv",3,10,"df.RPP_Dortmund_14","RPP",13,4,3,1,5,4,1,3,3,2,4,4,2,4,4,2,1,2,1,5,4,4,2,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,18,11,-0.138376056483014,0,0,0
195,"Dortmund",140,"Dortmund","Control","Dortmund_140","Dortmund","Dortmund",140,NA,1,"Female",22,"Abitur","No","Lehramt Kunst Sozialwissenschaften","ML","","","Dortmund","mydata_1513251580187_140ML.csv",0,3,NA,1,1,3,1,2,1,1,1,3,1,1,1,3,1,1,1,"Dortmund","mydata_1513251580187_140ML.csv",0,3,"ML5_Dortmund_140","ML5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,1,1,4,4,1,4,3,4,2,4,1,4,1,4,4,3,1,2,4,5,2,4,2,NA,25,15,8,0.357172786777778,1,1,1
196,"Dortmund",141,"Dortmund","Anti","Dortmund_141","Dortmund","Dortmund",141,"Fragen nach Lesekompetenz-Aufgabe bezogen sich auf Inhalte der Aufgabe",0,"Female",21,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1513253332585_141ML.csv",2,8,NA,3,1,2,1,2,3,1,1,3,2,1,1,3,1,1,1,"Dortmund","mydata_1513253332585_141ML.csv",2,8,"ML5_Dortmund_141","ML5",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,2,1,3,4,3,1,4,4,2,3,5,2,2,3,3,3,4,2,5,2,5,3,2,4,NA,15,19,8,-1.79469859645936,0,0,0
197,"Dortmund",142,"Dortmund","Anti","Dortmund_142","Dortmund","Dortmund",142,NA,0,"Female",32,"Bachelor","Yes","Lehramt Grundschule","ML","","","Dortmund","mydata_1513334805521_142ML.csv",1,1,NA,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,"Dortmund","mydata_1513334805521_142ML.csv",1,1,"ML5_Dortmund_142","ML5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,2,1,2,5,5,3,4,4,4,3,3,4,4,1,2,4,3,2,3,3,4,3,2,2,NA,22,13,8,-0.288388628193365,0,0,0
198,"Dortmund",143,"Dortmund","Anti","Dortmund_143","Dortmund","Dortmund",143,NA,0,"Female",20,"Abitur","No","Psychologie","RPP","","","","",NA,NA,556,4,1,3,1,3,4,1,1,1,4,1,1,4,1,2,2,"Dortmund","mydata_1513341103641_143RPP_FW.csv",0,8,"df.RPP_Dortmund_143","RPP",8,5,2,2,3,4,1,3,2,1,4,4,1,2,3,3,3,2,1,3,3,5,3,4,3,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,25,9,0.78896670914106,1,1,1
199,"Dortmund",15,"Dortmund","Control","Dortmund_15","Dortmund","Dortmund",15,NA,0,"Female",21,"Abitur","No","Psychologie","RPP","","","","",NA,NA,311,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,"Dortmund","mydata_1508840968430_015RPP_C.csv",10,10,"df.RPP_Dortmund_15","RPP",20,3,4,4,4,2,1,2,1,1,5,2,4,1,5,2,1,4,1,2,1,5,1,3,5,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,9,11,0.17073819872501,1,1,1
200,"Dortmund",16,"Dortmund","Anti","Dortmund_16","Dortmund","Dortmund",16,NA,1,"Female",22,"Abitur","No","Erziehungswissenschaft","ML","","","Dortmund","mydata_1508846382726_016ML.csv",2,8,NA,2,1,1,1,2,2,1,1,2,3,1,1,2,1,1,2,"Dortmund","mydata_1508846382726_016ML.csv",2,8,"ML5_Dortmund_16","ML5",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,2,5,2,4,4,4,3,4,2,4,2,4,2,2,2,2,4,4,3,4,2,4,4,NA,27,16,8,0.787547063425206,1,1,1
201,"Dortmund",17,"Dortmund","Control","Dortmund_17","Dortmund","Dortmund",17,NA,0,"Female",22,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1508845663251_017ML.csv",1,9,NA,4,1,3,1,2,3,1,1,1,4,1,1,3,2,1,2,"Dortmund","mydata_1508845663251_017ML.csv",1,9,"ML5_Dortmund_17","ML5",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,3,4,4,5,4,3,4,5,4,3,4,4,2,4,4,4,3,2,2,3,2,4,4,NA,26,22,9,0.572359925101492,0,0,0
202,"Dortmund",18,"Dortmund","Anti","Dortmund_18","Dortmund","Dortmund",18,NA,0,"Female",24,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1508848778473_018ML.csv",1,10,NA,4,1,1,1,2,4,3,1,2,2,1,1,5,2,1,1,"Dortmund","mydata_1508848778473_018ML.csv",1,10,"ML5_Dortmund_18","ML5",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,5,4,5,5,5,4,3,5,5,3,2,2,2,4,3,4,3,4,3,4,2,3,3,NA,25,21,11,0.357172786777778,0,0,0
203,"Dortmund",19,"Dortmund","Control","Dortmund_19","Dortmund","Dortmund",19,NA,0,"Male",23,"Abitur","No","Psychologie","ML","","","Dortmund","mydata_1508848886352_019ML.csv",10,10,NA,3,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1,"Dortmund","mydata_1508848886352_019ML.csv",10,10,"ML5_Dortmund_19","ML5",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,3,1,5,4,3,2,2,2,1,4,1,2,3,1,2,5,2,4,2,4,4,4,2,NA,17,14,9,-1.36432431981194,0,0,0
204,"Dortmund",20,"Dortmund","Control","Dortmund_20","Dortmund","Dortmund",20,NA,0,"Female",18,"Abitur","No","Psychologie","RPP","","","","",NA,NA,271,3,1,1,1,4,4,1,1,3,2,1,1,4,1,1,1,"Dortmund","mydata_1508855627429_020RPP_C.csv",10,10,"df.RPP_Dortmund_20","RPP",20,3,4,2,1,4,1,1,2,1,4,4,3,3,4,3,2,5,1,4,2,4,2,3,2,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,22,8,0.17073819872501,1,1,1
205,"Dortmund",21,"Dortmund","Control","Dortmund_21","Dortmund","Dortmund",21,NA,1,"Female",22,"Abitur","No","Psychologie","RPP","","","","",NA,NA,268,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,"Dortmund","mydata_1508855143173_021RPP_C.csv",5,8,"df.RPP_Dortmund_21","RPP",13,2,3,4,3,4,2,2,2,2,4,2,2,2,4,2,2,3,2,3,5,3,1,2,4,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,11,8,-0.756604566899064,1,1,1
206,"Dortmund",22,"Dortmund","Anti","Dortmund_22","Dortmund","Dortmund",22,NA,0,"Female",20,"Abitur","Yes","Psychologie","RPP","","","","",NA,NA,270,3,4,2,1,2,3,3,1,1,3,1,1,2,1,1,1,"Dortmund","mydata_1508935732413_022RPP_FW.csv",0,3,"df.RPP_Dortmund_22","RPP",3,4,5,3,3,5,2,1,2,3,5,2,3,2,3,4,4,5,1,1,4,5,2,3,5,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,17,13,-0.138376056483014,0,0,0
207,"Dortmund",23,"Dortmund","Control","Dortmund_23","Dortmund","Dortmund",23,NA,0,"Female",22,"Abitur","No","Psychologie","RPP","","","","",NA,NA,345,3,1,2,1,2,3,1,1,3,4,1,1,2,1,1,1,"Dortmund","mydata_1508938285407_023RPP_C.csv",10,10,"df.RPP_Dortmund_23","RPP",20,1,4,3,4,5,1,1,1,3,5,4,2,3,4,2,2,2,2,2,5,5,3,4,5,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,20,8,-1.37483307731511,0,0,0
208,"Dortmund",24,"Dortmund","Control","Dortmund_24","Dortmund","Dortmund",24,NA,0,"Female",19,"Abitur","Yes","Psychologie","RPP","","","","",NA,NA,309,2,4,1,1,2,2,1,3,1,2,3,2,3,1,1,1,"Dortmund","mydata_1508938351462_024RPP_C.csv",0,8,"df.RPP_Dortmund_24","RPP",8,4,4,3,2,4,2,2,1,4,5,3,2,4,4,3,4,5,2,3,5,4,3,4,3,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,14,16,-0.447490311691039,0,0,0
209,"Dortmund",25,"Dortmund","Anti","Dortmund_25","Dortmund","Dortmund",25,NA,0,"Female",24,"Abitur","No","Psychologie","RPP","","","","",NA,NA,353,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,"Dortmund","mydata_1508943035241_025RPP_FW.csv",0,1,"df.RPP_Dortmund_25","RPP",1,5,3,3,4,5,2,1,1,5,4,4,3,1,3,2,1,5,1,3,5,3,3,4,4,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,12,8,-0.447490311691039,0,0,0
210,"Dortmund",26,"Dortmund","Anti","Dortmund_26","Dortmund","Dortmund",26,NA,1,"Female",24,"Abitur","No","Psychologie","RPP","","","","",NA,NA,367,4,1,3,1,4,4,1,1,4,3,1,1,4,1,1,4,"Dortmund","mydata_1508943035583_026RPP_FW.csv",9,10,"df.RPP_Dortmund_26","RPP",19,5,2,2,2,5,3,1,1,3,5,2,1,3,4,4,2,5,2,4,5,5,5,4,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,30,8,-1.68394733252314,0,0,0
