"g","geis.dv_1","geis.dv_2","geis.dv_3","geis.dv_4","geis.dv_5"
"mturk",4,5,7,2,3
"mturk",5,6,6,5,6
"mturk",3,4,5,4,5
"mturk",6,7,7,6,6
"mturk",7,7,7,7,7
"mturk",7,7,7,7,7
"mturk",4,5,5,4,6
"mturk",7,7,7,7,7
"mturk",6,6,7,7,7
"mturk",7,6,6,7,7
"mturk",3,4,6,3,3
"mturk",4,5,6,5,5
"mturk",5,6,6,5,6
"mturk",4,4,4,6,6
"mturk",4,4,5,6,7
"mturk",7,7,7,7,7
"mturk",7,7,7,7,7
"mturk",5,5,5,5,5
"mturk",5,3,5,5,5
"mturk",5,5,6,5,6
"mturk",6,6,6,6,6
"mturk",7,7,7,7,7
"mturk",3,4,4,4,3
"mturk",5,6,5,6,6
"mturk",3,5,5,6,6
"mturk",5,5,6,5,6
"mturk",4,4,4,4,5
"mturk",4,4,5,5,5
"mturk",6,6,7,7,7
"mturk",1,1,1,1,1
"mturk",4,5,6,4,5
"mturk",5,5,6,7,6
"mturk",2,2,3,3,2
"mturk",4,5,4,3,3
"mturk",4,4,4,4,4
"mturk",6,5,6,4,5
"mturk",5,4,5,6,6
"mturk",5,7,7,2,2
"mturk",5,6,6,7,6
"mturk",6,6,6,5,5
"mturk",4,5,5,6,5
"mturk",7,6,7,7,7
"mturk",6,6,7,6,6
"mturk",6,6,6,6,6
"mturk",4,4,5,4,3
"mturk",4,5,5,6,6
"mturk",5,6,6,6,7
"mturk",4,5,6,6,6
"mturk",6,6,6,6,5
"mturk",7,7,7,7,7
"mturk",4,6,6,7,7
"mturk",5,5,6,7,7
"mturk",7,7,7,7,7
"mturk",5,7,7,7,7
"mturk",6,6,5,5,6
"mturk",4,4,4,4,4
"mturk",1,4,5,6,7
"mturk",4,5,5,5,5
"mturk",6,5,6,6,6
"mturk",6,7,6,6,6
"mturk",7,6,6,6,6
"mturk",6,5,4,7,7
"mturk",4,5,5,4,3
"mturk",4,5,6,5,5
"mturk",2,6,6,3,5
"mturk",4,5,6,6,5
"mturk",6,5,7,5,7
"mturk",3,3,3,5,5
"mturk",5,6,7,5,5
"mturk",5,6,6,6,6
"mturk",6,7,7,7,7
"mturk",6,6,4,6,6
"mturk",4,4,4,4,4
"mturk",5,5,5,5,6
"mturk",5,6,5,5,6
"mturk",5,5,5,5,5
"mturk",6,6,6,6,7
"mturk",7,6,6,7,7
"mturk",5,5,6,5,5
"mturk",6,4,7,7,6
"mturk",7,5,5,6,5
"mturk",5,5,5,5,5
"mturk",7,7,7,7,7
"mturk",5,6,6,6,6
"mturk",6,6,6,6,5
"mturk",3,4,3,4,4
"mturk",4,5,6,5,5
"mturk",5,5,6,7,7
"mturk",5,5,7,5,6
"mturk",5,7,7,6,6
"mturk",4,4,4,6,5
"mturk",5,5,7,3,4
"mturk",5,5,5,5,5
"mturk",4,4,5,4,3
"mturk",5,5,6,6,6
"mturk",6,6,6,6,6
"mturk",3,3,3,3,4
"mturk",7,4,5,6,4
"mturk",5,4,5,5,4
"mturk",5,5,5,5,5
"mturk",5,6,7,7,7
"mturk",4,4,4,4,4
"mturk",6,6,6,6,5
"mturk",4,4,4,4,4
"mturk",5,6,6,7,7
"mturk",6,6,6,6,6
"mturk",4,4,4,5,5
"mturk",7,6,7,6,6
"mturk",4,5,6,5,5
"mturk",4,5,5,4,5
"mturk",5,5,5,5,5
"mturk",6,5,4,5,5
"mturk",5,5,5,5,6
"mturk",7,6,6,6,6
"mturk",3,5,5,6,5
"mturk",7,7,7,7,7
"mturk",7,7,7,7,7
"mturk",5,5,5,5,5
"grazvienna",4,5,5,5,6
"grazvienna",2,2,6,4,3
"grazvienna",6,6,2,6,6
"grazvienna",5,6,5,5,5
"grazvienna",5,5,6,4,5
"grazvienna",4,6,6,6,6
"grazvienna",4,4,4,4,6
"grazvienna",5,5,5,4,4
"grazvienna",5,6,6,6,6
"grazvienna",6,7,6,7,7
"grazvienna",3,6,2,4,6
"grazvienna",3,5,5,6,7
"grazvienna",6,6,7,7,7
"grazvienna",2,4,6,4,5
"grazvienna",6,6,7,6,5
"grazvienna",4,6,6,6,6
"grazvienna",6,5,5,6,7
"grazvienna",3,4,4,3,4
"grazvienna",5,5,4,7,6
"grazvienna",4,4,4,5,6
"grazvienna",4,5,4,6,6
"grazvienna",6,6,6,6,6
"grazvienna",4,4,5,6,6
"grazvienna",6,7,7,6,7
"grazvienna",2,3,5,4,3
"grazvienna",4,6,6,5,5
"grazvienna",3,5,5,6,6
"grazvienna",5,5,6,5,4
"grazvienna",4,4,4,6,4
"grazvienna",4,4,4,4,4
"grazvienna",6,7,7,7,7
"grazvienna",5,5,5,5,5
"grazvienna",4,4,4,4,4
"grazvienna",5,6,5,6,6
"grazvienna",5,6,5,3,5
"grazvienna",5,6,5,6,6
"grazvienna",3,3,5,4,5
"grazvienna",3,6,6,6,6
"grazvienna",5,4,6,5,6
"grazvienna",1,3,3,1,1
"grazvienna",3,4,2,2,3
"grazvienna",3,4,6,3,4
"grazvienna",3,5,6,6,6
"grazvienna",2,5,6,5,6
"grazvienna",4,5,6,6,6
"grazvienna",5,5,5,5,5
"grazvienna",7,6,6,6,5
"grazvienna",3,4,5,4,4
"grazvienna",6,4,5,7,7
"grazvienna",5,6,7,4,5
"grazvienna",4,5,6,3,5
"grazvienna",3,5,5,5,5
"grazvienna",5,4,4,7,5
"grazvienna",5,4,6,5,7
"munichon",4,4,4,4,4
"munichon",5,5,5,5,6
"munichon",2,5,6,5,5
"munichon",5,5,5,5,5
"munichon",4,4,4,4,5
"munichon",5,5,6,5,6
"munichon",4,5,4,5,5
"munichon",4,4,4,4,3
"munichon",5,5,6,5,5
"munichon",4,5,6,5,6
"munichon",4,4,4,4,4
"munichon",6,6,6,5,5
"munichon",3,6,6,5,6
"munichon",6,6,6,6,6
"munichon",4,3,4,4,4
"munichon",6,6,5,5,6
"munichon",4,2,2,2,4
"munichon",4,4,6,6,6
"munichon",4,6,6,5,6
"munichon",5,4,5,6,6
"munichon",4,4,5,4,4
"munichon",3,5,5,4,6
"munichon",6,6,6,6,6
"munichon",3,5,5,6,6
"munichon",4,3,5,5,5
"munichon",3,5,5,4,5
"munichon",6,6,6,6,6
"munichon",4,4,6,4,4
"munichon",6,6,6,6,6
"munichon",5,5,6,6,4
"munichon",5,6,7,6,6
"munichon",5,7,7,6,7
"munichon",2,5,5,5,6
"munichon",4,5,6,6,6
"munichon",6,6,6,6,6
"munichon",2,4,6,5,4
"munichon",5,6,6,5,5
"munichon",2,6,6,3,4
"munichon",5,7,5,6,6
"munichon",4,4,4,4,5
"munichon",5,6,7,5,5
"munichon",1,6,7,4,5
"munichon",1,6,2,5,1
"munichon",6,7,6,6,7
"munichon",4,5,6,3,6
"munichon",4,5,6,4,4
"munichon",2,2,2,3,3
"munichon",4,4,5,6,5
"munichon",4,4,4,4,4
"munichon",5,4,4,5,3
"munichon",4,4,4,4,4
"munichon",6,6,6,6,6
"munichon",4,5,6,7,7
"munichon",6,6,6,6,6
"munichon",4,4,5,5,5
"munichon",4,5,7,5,6
"munichon",5,6,6,6,5
"munichon",5,5,5,6,7
"munichon",4,6,6,5,5
"munichon",7,5,7,6,5
"munichon",2,2,2,2,2
"munichon",4,4,6,4,4
"munichon",7,5,6,7,5
"munichon",3,5,5,5,4
"munichon",6,6,6,6,4
"munichon",6,5,5,6,5
"munichon",4,4,4,4,4
"munichon",4,4,5,5,6
"munichon",4,4,4,4,4
"munichon",6,6,6,5,6
"munichon",3,5,5,4,5
"munichon",5,3,3,3,2
"munichon",2,5,6,4,6
"munichon",4,4,4,4,4
"munichon",4,4,4,4,4
"munichon",6,6,7,6,6
"munichon",3,3,4,3,3
"munichon",5,4,6,5,6
"munichon",5,6,4,6,6
"munichon",5,5,6,5,5
"munichon",4,5,5,5,5
"munichon",2,5,6,6,6
"munichon",3,6,7,6,7
"munichon",4,5,5,6,4
"munichon",4,4,5,4,4
"munichon",4,5,6,3,7
"munichon",3,3,6,5,5
"munichon",4,5,6,4,7
"munichon",5,6,6,5,6
"munichon",5,5,5,5,5
"munichon",5,7,6,6,6
"munichon",4,5,5,4,4
"munichon",3,2,2,4,5
"munichon",4,4,4,5,4
"munichon",4,4,4,4,4
"munichon",4,4,6,4,4
"munichon",5,4,5,6,5
"munichon",5,5,5,5,5
"munichon",1,1,1,1,7
"munichon",5,6,6,6,5
"munichon",3,7,7,5,6
"munich",5,5,5,5,5
"munich",6,6,6,7,6
"munich",4,6,4,4,3
"munich",5,5,6,6,5
"munich",5,6,6,6,6
"munich",2,3,5,6,6
"munich",6,6,6,7,7
"munich",5,6,7,7,7
"munich",5,6,6,7,6
"munich",6,6,6,6,6
"munich",4,6,6,5,6
"munich",5,6,6,6,6
"osnabruck",6,7,7,6,6
"osnabruck",4,5,6,6,6
"osnabruck",4,6,7,4,6
"osnabruck",6,6,6,6,6
"osnabruck",6,6,6,7,6
"osnabruck",4,5,5,5,4
"osnabruck",4,4,5,5,5
"osnabruck",6,7,7,6,6
"osnabruck",6,6,6,7,5
"osnabruck",6,6,6,6,6
"osnabruck",6,6,6,6,5
"osnabruck",2,5,6,6,7
"osnabruck",2,3,4,4,7
"munich",5,5,6,6,6
"osnabruck",4,3,3,5,5
"osnabruck",3,4,4,3,3
"osnabruck",5,5,6,6,7
"munich",6,6,6,6,6
"osnabruck",5,5,6,6,6
"osnabruck",4,3,6,4,3
"osnabruck",4,4,5,6,6
"osnabruck",6,7,6,6,6
"osnabruck",5,5,5,6,6
"osnabruck",5,5,6,6,7
"osnabruck",3,2,1,2,2
"osnabruck",3,4,4,4,4
"osnabruck",3,6,6,5,6
"osnabruck",5,6,7,6,7
"osnabruck",5,5,5,5,4
"osnabruck",5,5,6,5,6
"osnabruck",4,6,6,5,5
"osnabruck",5,5,6,5,5
"osnabruck",5,5,6,6,6
"osnabruck",2,6,6,6,6
"osnabruck",6,7,6,6,7
"osnabruck",3,5,6,5,5
"osnabruck",4,4,5,4,5
"osnabruck",6,5,7,4,5
"osnabruck",3,4,7,4,6
"munich",5,5,5,5,5
"munich",6,5,6,6,6
"munich",5,6,6,7,7
"munich",3,6,6,6,7
"munich",4,6,7,6,5
"munich",4,3,5,5,4
"munich",4,6,5,6,5
"munich",3,5,6,5,5
"munich",4,4,5,5,4
"munich",4,5,6,6,6
"munich",6,6,7,7,7
"munich",3,4,5,4,5
"munich",5,5,6,6,6
"munich",5,6,6,7,4
"munich",6,7,7,7,6
"munich",2,3,4,3,2
"munich",6,6,7,6,6
"munich",5,6,6,6,7
"munich",4,4,4,4,4
"munich",5,5,5,5,4
"munich",6,6,6,6,5
"munich",4,6,6,6,6
"munich",6,6,6,6,6
"unswonline",5,5,6,6,6
"unswonline",7,4,5,6,5
"unswonline",5,5,5,5,5
"unswonline",5,5,5,5,5
"unswonline",6,6,6,6,6
"unswonline",4,5,5,5,5
"unswonline",7,7,7,7,7
"unswonline",3,6,6,5,5
"unswonline",3,4,5,4,3
"unswonline",3,4,6,4,6
"unswonline",4,5,6,6,6
"unswonline",4,5,5,5,4
"unswonline",4,5,5,5,5
"unswonline",5,4,5,6,6
"unswonline",4,4,4,5,3
"unswonline",6,6,6,6,6
"unswonline",5,5,7,6,6
"unswonline",5,5,5,6,6
"unswonline",4,4,6,4,4
"unswonline",7,7,7,7,7
"unswonline",5,4,5,5,5
"unswonline",5,6,6,7,7
"unswonline",3,5,5,5,5
"unswonline",2,4,4,4,4
"unswonline",7,4,4,6,7
"unswonline",6,6,6,6,6
"unswonline",7,7,7,7,7
"unswonline",5,5,5,4,5
"unswonline",5,6,5,5,5
"unswonline",4,4,4,6,5
"unswonline",7,4,4,6,7
"unswonline",5,6,5,3,2
"unswonline",4,4,6,5,6
"unswonline",6,6,6,6,6
"unswonline",5,5,6,5,6
"unswonline",5,4,4,6,5
"unswonline",3,3,2,2,3
"unswonline",4,5,6,5,6
"unswonline",6,5,5,5,4
"unswonline",4,3,5,4,4
"unswonline",3,4,5,7,7
"unswonline",3,3,5,4,4
"unswonline",4,5,4,6,7
"unswonline",5,6,6,6,6
"unswonline",5,4,5,5,5
"carleton",4,4,4,4,4
"carleton",6,4,5,3,6
"carleton",4,5,5,4,3
"carleton",6,4,4,6,6
"carleton",3,4,6,3,5
"carleton",5,6,6,6,6
"carleton",6,6,6,6,6
"carleton",3,3,5,2,2
"carleton",5,4,5,4,4
"carleton",5,6,5,6,7
"carleton",5,5,4,4,2
"carleton",6,5,5,5,5
"carleton",6,5,6,6,4
"carleton",4,3,4,4,3
"carleton",4,4,4,4,4
"carleton",5,6,6,6,5
"carleton",6,7,7,6,6
"carleton",4,4,4,3,3
"carleton",7,6,6,7,7
"carleton",5,5,5,5,5
"carleton",6,4,4,6,6
"carleton",5,4,4,4,4
"carleton",1,3,5,5,6
"carleton",6,7,6,5,6
"carleton",5,5,5,5,5
"carleton",5,7,6,6,6
"carleton",6,3,6,3,3
"carleton",7,4,6,6,7
"carleton",4,4,4,4,4
"carleton",5,4,6,7,7
"carleton",4,4,4,4,4
"carleton",5,4,5,6,5
"carleton",6,6,6,6,7
"carleton",1,1,1,1,1
"carleton",7,5,6,7,7
"carleton",4,5,5,3,3
"carleton",5,4,4,4,4
"carleton",6,6,6,7,5
"carleton",7,7,7,7,7
"carleton",4,5,6,6,7
"carleton",4,5,5,5,4
"carleton",4,4,4,6,6
"carleton",5,5,5,5,5
"carleton",7,7,7,7,7
"carleton",7,6,6,7,7
"carleton",5,5,5,5,5
"carleton",3,5,5,3,6
"carleton",5,6,6,6,6
"carleton",6,6,5,6,6
"carleton",5,6,7,5,6
"carleton",6,4,4,7,6
"carleton",6,6,7,7,5
"carleton",4,5,4,3,4
"carleton",3,4,5,4,5
"carleton",2,3,4,3,5
"carleton",6,6,5,6,7
"carleton",5,6,6,6,6
"carleton",4,5,5,5,5
"carleton",5,5,5,5,5
"carleton",5,3,3,4,3
"carleton",4,4,6,5,5
"carleton",5,5,4,5,4
"carleton",3,4,4,4,4
"seznam",5,6,6,4,4
"seznam",4,4,4,4,5
"seznam",7,7,7,5,6
"seznam",5,1,1,7,7
"seznam",4,6,7,4,6
"seznam",6,5,5,7,7
"seznam",5,5,5,6,4
"seznam",4,4,4,4,4
"seznam",6,6,6,7,7
"seznam",4,4,5,5,4
"seznam",5,5,6,6,2
"seznam",4,6,4,7,7
"seznam",5,5,6,5,6
"seznam",4,4,4,5,5
"seznam",5,6,6,5,5
"seznam",4,4,4,5,5
"seznam",4,5,6,5,4
"seznam",6,7,6,7,6
"seznam",4,5,4,4,6
"seznam",4,6,5,7,7
"seznam",4,6,6,2,2
"seznam",3,4,4,5,6
"seznam",4,5,5,4,4
"seznam",5,4,4,6,5
"seznam",4,5,4,4,4
"seznam",3,4,5,5,6
"seznam",5,6,6,6,7
"seznam",4,5,5,5,4
"seznam",4,5,6,7,7
"seznam",3,5,6,4,4
"seznam",5,5,5,6,6
"seznam",5,5,5,5,6
"seznam",5,5,6,4,5
"seznam",5,6,6,5,6
"seznam",3,4,5,3,6
"seznam",2,3,2,3,2
"seznam",4,3,5,6,6
"seznam",5,4,5,6,6
"seznam",6,6,6,7,7
"seznam",4,4,4,4,4
"seznam",6,6,6,6,7
"seznam",5,5,4,3,3
"seznam",2,2,4,2,1
"seznam",6,6,6,6,6
"seznam",6,2,6,2,4
"seznam",3,3,5,5,6
"seznamon",5,5,6,6,4
"seznamon",3,2,2,5,3
"seznamon",6,5,7,7,7
"seznamon",3,3,3,3,3
"seznamon",7,7,5,7,7
"seznamon",2,5,6,6,7
"seznamon",5,5,6,7,7
"seznamon",5,5,5,7,7
"seznamon",4,4,6,4,6
"seznamon",3,3,5,5,6
"seznamon",6,6,6,6,6
"seznamon",4,5,5,6,7
"seznamon",4,5,6,6,5
"seznamon",7,7,7,7,6
"seznamon",5,3,3,3,3
"seznamon",5,4,5,6,3
"seznamon",4,5,5,6,5
"seznamon",6,4,6,4,5
"seznamon",5,5,6,5,6
"seznamon",6,5,5,7,7
"seznamon",4,5,5,4,4
"seznamon",7,6,6,5,6
"seznamon",4,3,4,3,4
"seznamon",3,5,6,5,6
"seznamon",6,6,6,6,5
"seznamon",5,6,4,3,2
"seznamon",6,3,6,2,6
"seznamon",4,5,6,7,7
"seznamon",3,6,6,6,7
"seznamon",5,5,5,6,7
"seznamon",4,4,4,4,4
"seznamon",6,5,7,5,5
"seznamon",5,7,7,6,7
"seznamon",3,6,7,6,7
"seznamon",4,6,6,5,7
"seznamon",6,6,4,7,6
"seznamon",4,4,4,4,4
"seznamon",4,6,7,5,6
"seznamon",4,4,6,6,7
"seznamon",7,6,5,7,6
"seznamon",6,6,6,6,6
"seznamon",4,5,6,5,5
"seznamon",4,5,4,6,7
"seznamon",7,5,6,6,5
"seznamon",5,6,6,6,7
"seznamon",3,4,4,2,3
"seznamon",5,5,6,3,3
"seznamon",3,5,6,4,5
"seznamon",6,6,6,6,6
"seznamon",5,4,5,5,5
"seznamon",5,5,5,5,6
"seznamon",2,2,1,2,2
"seznamon",4,4,4,4,4
"seznamon",6,4,6,4,7
"seznamon",4,4,5,4,4
"radboud",6,6,6,7,6
"tilburg",5,5,5,5,5
"tilburg",5,6,6,6,5
"tilburg",5,5,6,6,6
"tilburg",5,5,6,6,6
"tilburg",3,4,5,5,4
"tilburg",5,5,4,5,5
"tilburg",5,5,6,6,5
"tilburg",2,6,6,6,7
"tilburg",5,6,6,6,6
"tilburg",5,5,5,4,5
"tilburg",2,4,5,3,3
"tilburg",5,6,6,5,4
"tilburg",6,5,5,7,7
"tilburg",2,4,6,5,6
"tilburg",5,5,5,5,4
"tilburg",4,5,5,5,5
"tilburg",4,6,6,6,6
"tilburg",5,5,4,6,6
"tilburg",4,5,6,6,5
"tilburg",4,4,4,4,4
"tilburg",5,5,6,6,4
"tilburg",6,6,6,7,7
"tilburgcaf",3,4,4,6,6
"tilburgcaf",2,4,6,5,6
"tilburgcaf",5,5,5,6,5
"tilburg",4,3,4,4,3
"tilburg",5,6,6,5,4
"tilburg",6,5,6,6,6
"tilburg",3,5,6,5,5
"tilburg",5,6,6,6,6
"tilburg",3,3,6,4,3
"tilburgcaf",5,5,5,6,5
"tilburgcaf",2,4,5,5,4
"radboud",5,5,6,4,4
"tilburg",6,6,6,6,6
"tilburgcaf",5,6,6,7,6
"tilburgcaf",3,6,3,6,3
"tilburg",5,5,4,5,5
"tilburg",3,5,5,6,6
"tilburgcaf",5,4,5,7,6
"tilburgcaf",3,6,6,6,6
"tilburg",4,3,5,3,4
"radboud",5,6,6,7,6
"tilburg",4,6,7,6,6
"tilburg",3,6,6,6,6
"tilburgcaf",6,6,6,6,6
"tilburgcaf",5,5,5,5,5
"tilburgcaf",4,4,4,5,5
"radboud",5,6,3,5,5
"tilburgcaf",3,4,5,3,3
"tilburg",5,6,6,6,6
"tilburgcaf",3,6,6,6,5
"tilburgcaf",5,7,7,7,7
"tilburgcaf",5,6,6,6,6
"tilburgcaf",5,5,6,6,6
"tilburg",5,7,7,7,7
"tilburg",3,3,5,5,5
"tilburg",3,6,6,5,5
"tilburg",4,7,7,5,6
"tilburg",4,4,4,4,5
"tilburg",4,5,6,5,4
"tilburg",3,3,5,5,4
"tilburg",5,5,5,5,5
"tilburg",6,6,6,6,6
"tilburg",5,6,6,6,6
"tilburg",6,7,6,7,7
"tilburgcaf",5,5,6,5,5
"radboud",4,5,5,5,5
"radboud",5,5,5,5,4
"tilburgcaf",4,3,5,6,4
"tilburgcaf",6,7,7,6,6
"tilburgcaf",3,2,6,7,7
"tilburgcaf",4,5,5,6,5
"tilburgcaf",7,6,6,5,6
"radboud",5,4,6,5,4
"tilburgcaf",5,6,6,5,6
"radboud",3,3,3,3,3
"radboud",5,6,6,6,6
"radboud",2,4,6,7,7
"tilburgcaf",3,4,5,5,5
"tilburgcaf",4,5,5,6,5
"tilburgcaf",5,4,5,3,2
"tilburgcaf",4,5,6,5,6
"tilburgcaf",5,5,5,4,4
"tilburgcaf",4,7,7,6,6
"radboud",5,4,4,5,5
"radboud",6,6,5,6,7
"radboud",5,5,3,5,4
"radboud",3,5,5,5,5
"tilburgcaf",4,5,5,5,4
"tilburgcaf",2,5,6,6,5
"tilburgcaf",4,4,4,4,4
"tilburgcaf",6,6,5,5,6
"tilburgcaf",6,6,6,6,5
"tilburgcaf",2,6,6,4,4
"radboud",4,5,5,5,5
"radboud",5,5,4,4,4
"radboud",4,6,7,6,6
"radboud",2,6,6,6,6
"aus2",5,5,5,6,6
"aus2",3,3,3,4,3
"aus2",4,4,4,4,5
"aus2",4,4,5,6,6
"aus2",2,3,3,3,3
"aus2",4,3,2,3,3
"aus2",4,7,7,7,7
"aus2",7,4,5,5,6
"aus2",4,5,5,5,6
"aus2",4,4,4,4,4
"aus2",3,5,6,3,5
"aus2",3,2,4,2,4
"aus2",7,7,7,7,7
"aus2",2,4,4,6,5
"aus2",4,4,4,4,4
"aus2",4,5,5,5,5
"aus2",7,6,6,6,6
"aus2",6,5,5,7,6
"aus2",4,4,6,5,5
"aus2",5,4,4,5,5
"aus2",4,4,4,4,4
"aus2",3,4,3,5,4
"aus2",6,6,5,2,2
"aus2",4,6,4,5,6
"aus2",7,7,7,7,7
"aus2",4,5,5,5,6
"aus2",4,4,4,4,4
"aus2",4,6,6,4,4
"aus2",6,4,3,4,5
"aus2",3,4,4,3,5
"aus2",4,4,3,4,5
"aus2",2,4,5,4,4
"aus2",4,4,5,5,5
"aus2",3,5,4,4,4
"aus2",3,5,5,2,1
"aus2",6,6,4,7,7
"aus2",3,3,3,3,3
"aus2",5,3,6,5,5
"aus2",6,7,7,5,6
"aus2",5,6,4,6,5
"aus2",4,4,5,3,4
"aus2",4,5,6,7,7
"aus2",2,3,4,3,5
"aus2",1,1,3,5,3
"aus2",5,6,6,5,6
"aus2",4,5,5,6,6
"aus2",5,4,3,6,4
"aus2",4,4,4,4,4
"aus2",4,6,6,6,5
"aus2",5,6,6,6,6
"aus2",2,3,2,3,4
"aus2",4,4,4,4,4
"aus2",4,4,4,5,5
"aus2",5,5,5,6,6
"aus2",4,5,4,4,5
"aus2",4,3,4,2,2
"aus2",3,4,4,6,6
"aus2",6,4,7,7,7
"aus2",4,5,5,5,4
"aus2",7,6,7,7,7
"aus2",2,5,6,5,7
"aus2",5,6,5,4,4
"aus2",4,5,5,5,5
"aus2",4,3,5,3,5
"aus2",4,4,6,6,6
"aus2",4,5,6,6,6
"aus2",4,3,5,4,4
"aus2",4,4,5,4,6
"aus2",4,4,4,4,4
"aus2",4,4,4,4,4
"aus2",4,7,6,5,4
"aus2",6,6,5,6,7
"aus2",1,3,3,3,3
"aus2",2,2,4,3,4
"aus2",4,5,5,5,5
"aus2",6,6,6,6,6
"aus2",2,3,5,4,5
"aus2",2,4,4,5,5
"aus2",5,6,4,7,6
"aus2",4,4,4,4,4
"aus2",4,4,4,4,4
"aus2",4,5,6,6,6
"aus2",4,3,3,3,4
"aus2",3,3,4,3,4
"aus2",4,5,5,7,7
"aus2",6,6,6,7,7
"aus2",7,6,6,6,6
"aus2",2,2,2,1,1
"aus2",3,2,1,5,4
"aus2",5,6,6,6,6
"aus2",6,6,6,6,6
"aus2",7,7,7,7,7
"aus2",6,6,5,5,6
"louvain",2,3,4,4,4
"louvain",4,4,3,4,5
"louvain",6,5,4,6,6
"louvain",5,4,3,6,5
"louvain",4,5,4,5,6
"louvain",4,2,5,5,6
"louvain",7,2,1,6,7
"louvain",7,2,2,2,5
"louvain",7,5,5,4,7
"louvain",7,1,5,1,7
"louvain",4,5,5,4,6
"louvain",3,1,5,3,6
"louvain",2,4,3,1,1
"louvain",6,5,4,7,7
"louvain",3,3,5,5,5
"louvain",3,3,6,5,7
"louvain",4,5,4,4,5
"louvain",5,5,4,6,7
"louvain",6,5,5,5,5
"louvain",5,6,5,5,4
"louvain",7,4,6,4,7
"louvain",6,6,5,5,6
"louvain",7,6,6,7,5
"louvain",6,6,5,6,7
"louvain",6,5,5,5,5
"louvain",2,4,3,4,6
"louvain",1,1,1,6,6
"louvain",5,3,2,2,5
"louvain",3,2,4,2,7
"louvain",3,5,4,5,3
"louvain",3,6,6,4,4
"louvain",2,5,7,7,7
"louvain",7,6,6,6,7
"louvain",7,7,7,6,7
"louvain",6,4,4,6,6
"louvain",3,5,5,5,5
"louvain",6,5,6,6,7
"louvain",7,5,5,6,7
"louvain",3,2,5,4,4
"louvain",3,3,4,5,4
"louvain",1,4,3,6,7
"louvain",3,6,6,6,6
"louvain",4,6,6,6,5
"louvain",7,7,6,7,7
"louvain",3,3,6,3,7
"louvain",6,6,6,5,5
"louvain",3,6,7,6,2
"louvain",5,5,4,3,7
"louvain",4,4,5,4,6
"louvain",6,4,4,6,6
"louvain",4,4,5,4,6
"louvain",5,4,4,5,7
"pascal",5,5,5,5,5
"pascal",7,7,7,7,5
"pascal",4,4,4,4,4
"pascal",4,5,5,4,4
"pascal",5,4,6,6,6
"pascal",1,5,7,5,7
"pascal",4,5,5,5,7
"pascal",7,5,6,7,7
"pascal",3,7,6,6,5
"pascal",3,5,5,2,4
"pascal",5,6,7,4,4
"pascal",4,4,4,4,4
"pascal",6,5,6,6,6
"pascal",5,5,6,6,6
"pascal",4,5,4,5,4
"pascal",5,6,6,6,6
"pascal",5,5,5,5,7
"pascal",4,5,5,4,4
"pascal",7,7,6,7,7
"pascal",3,4,4,4,5
"pascal",5,5,6,6,6
"pascal",5,5,4,4,6
"pascal",5,5,5,5,6
"pascal",7,7,6,7,7
"pascal",4,4,5,5,5
"pascal",7,4,4,4,7
"pascal",3,3,5,4,4
"pascal",2,2,2,2,2
"pascal",7,7,7,6,7
"pascal",4,3,4,4,5
"pascal",4,5,5,6,7
"pascal",6,6,3,3,6
"pascal",6,5,5,6,6
"pascal",7,7,7,7,7
"pascal",7,7,7,7,7
"pascal",4,7,6,4,6
"pascal",7,5,7,7,7
"pascal",7,6,6,6,6
"pascal",4,4,6,4,5
"pascal",4,4,6,4,4
"pascal",4,5,4,6,5
"pascal",6,7,7,6,7
"pascal",6,7,7,5,7
"pascal",3,3,3,3,3
"pascal",4,4,4,4,4
"pascal",1,2,5,3,4
"pascal",4,5,5,6,7
"pascal",3,3,5,3,7
"pascal",3,3,5,4,3
"pascal",4,4,5,5,6
"pascal",6,6,6,6,6
"pascal",3,3,4,4,6
"pascal",5,5,6,5,5
"pascal",6,6,6,4,6
"pascal",5,4,5,5,6
"pascal",3,2,2,7,7
"pascal",4,5,5,5,5
"pascal",7,7,7,7,7
"pascal",4,4,6,4,5
"pascal",4,5,5,5,5
"pascal",4,4,4,4,6
"pascal",5,5,5,5,5
"pascal",4,4,5,4,5
"pascal",1,4,6,5,4
"pascal",4,4,5,5,6
"pascal",6,5,5,7,6
"pascal",4,5,5,5,6
"pascal",6,5,6,6,5
"pascal",1,1,1,5,7
"pascal",6,4,6,6,6
"pascal",3,5,5,6,7
"pascal",4,4,4,4,4
"pascal",7,7,7,7,7
"pascal",6,6,6,6,7
"pascal",7,6,3,6,6
"pascal",6,6,6,3,5
"pascal",7,5,5,5,4
"pascal",2,2,4,4,4
"pascal",4,4,4,4,4
"pascal",5,5,6,4,4
"pascal",6,6,6,6,6
"pascal",5,5,5,5,6
"pascal",4,6,6,5,5
"pascal",4,4,5,5,6
"pascal",2,4,6,6,7
"pascal",6,1,6,6,6
"pascal",4,6,6,7,7
"pascal",7,5,4,6,6
"pascal",5,6,6,6,7
"pascal",2,2,4,3,3
"pascal",4,4,4,4,4
"pascal",1,1,1,1,2
"amityon",2,7,6,7,7
"amity",3,5,6,6,6
"amity",1,1,1,1,1
"amityon",4,2,3,5,3
"amity",5,5,6,6,6
"amity",1,1,1,1,1
"amity",7,7,6,5,7
"amity",6,6,6,6,6
